n1	n2	n3	n4	exports	imports	n_suppliers	total_trans_cl	n_clients	total_trans_sp	distance_m_cl	distance_m_sp
C	C33	C331	C3313	75493.70758169937	24419.170457516342	107.84615384615384	176771.7381538461	9.993150684931507	66056.01200913244	12521.2485019293	60670.715679319444
C	C33	C331	C3314	61286.00567164184	21370.226766169155	121.84210526315789	207081.2702105263	9.11675622862726	33605.32962383976	51544.27694710464	45566.758968902584
C	C33	C331	C3315	67202.62666666666	30257.98208333334	67.61538461538461	121348.52076923077	6.996062992125984	44596.98984251968	38325.12639778854	41093.86182976317
C	C33	C331	C3319	4066.1912500000003	0.0			3.9310344827586206	4437.3941379310345		28120.200288600296
C	C33	C332	C3320	24054.884965986395	3021.2778911564624	38.3125	48947.503749999996	5.73404255319149	20484.68442553193	28056.01817385624	48555.15889468339
D	D35	D351	D3510	24518115.73590077	38821885.05169713	248.9744408945687	21753595.37173586	425.4493608652901	13952097.291081619	39596.69291752941	89406.0127821035
D	D35	D352	D3520	117185.6063247863	1207226.875128205	161.03125	3528634.5265625	115.40776699029126	145171.03029126223	73303.71715158536	93175.98951588423
D	D35	D353	D3530	578380.8564285714	603406.7221428572	93.16666666666667	1672626.890555556	8.041666666666666	420486.17354166665	198255.0179078396	29422.963333333333
E	E36	E360	E3600	371036.09260707645	1164830.4608938547	87.73991655076495	2661282.4610848418	157.30994152046785	1168809.0074269008	21046.826631806452	56949.516429362055
E	E37	E370	E3700	155496.98456456445	105219.48927927928	98.21081081081081	235826.39210810815	11.570960698689957	169913.98281659375	25904.876047966398	53689.91411092103
E	E38	E381	E3811	141072.56739336503	246374.10540284376	108.4688221709007	807742.8803233256	10.094252873563219	311640.6085440612	25314.620214336068	33407.03441321329
E	E38	E381	E3812	9558.74	0.0	1.0	60.0	3.6363636363636362	5939.608181818182		3318.2
E	E38	E382	E3821	9341.987575757576	5374.80090909091	53.888888888888886	76638.17222222222	3.980392156862745	42139.73843137255	2399.375	74398.49691358025
E	E38	E383	E3830	576451.0843192487	339548.8174178403	135.8266129032258	919438.2628225808	16.049360146252287	361467.55213893973	31524.92977789849	76983.08483648665
E	E39	E390	E3900	400601.32636363636	28019.886363636364	40.72727272727273	73791.84363636363	11.80952380952381	558979.1666666667	6615.782062498906	125268.00291652794
F	F41	F410	F4100	1991169.8502801694	2215532.17797517	93.77297905487278	1597086.2387792186	3.176638647135567	137223.29048073586	40277.95221577216	42931.858188701975
F	F42	F421	F4210	3824558.108861537	2259945.8675569235	115.96998332406892	1348264.1652844152	13.326421586381747	989253.1197518952	36046.04336236499	62029.172061919526
F	F42	F422	F4220	1644896.1222711627	1085369.7192016528	93.05448154657293	902397.910804921	7.929051286252663	745342.1315009011	63210.94492016909	72829.91714293412
F	F42	F429	F4290	149162.65551532034	255776.5707799441	119.32658959537572	618038.6273988441	7.042240587695133	253733.70225895316	77738.61362416219	45640.738579576944
F	F43	F431	F4311	43000.172	15780.734399999998	119.07142857142857	325498.59071428573	5.11340206185567	109119.97855670103	6603.6818271173	66798.71434901905
F	F43	F431	F4312	197347.09677545703	133750.08827676243	112.60916442048517	418479.0299460916	3.428998911860718	78640.62569096829	33313.83387477659	60778.98689167739
F	F43	F432	F4321	825301.2369670601	507674.3045991304	128.46838487972508	346236.40846048057	11.177675558325989	81535.318709885	47408.009343194026	43735.33673901789
F	F43	F432	F4322	178882.0073248407	49535.92337579614	132.0846394984326	167918.56224137932	7.506172041620888	27598.038540683785	41892.936802003314	41291.785417471365
F	F43	F432	F4329	44336.50830303031	28172.754969696973	90.73333333333333	142303.97288888888	6.905349794238683	35517.728333333325	36955.47556638761	61915.36623757036
F	F43	F433	F4330	162898.152945946	29990.83309459459	99.05454545454545	123316.32781818192	3.8404317649179736	20185.08179376224	49780.46611025158	30474.197114542734
F	F43	F439	F4390	317380.7080788531	147286.47879569905	97.85973282442748	199259.03262881728	8.120189504373178	151777.7433250734	59621.09245477712	56328.2157750429
G	G45	G451	G4510	28483761.95656076	22769897.536186915	250.96483733158067	8339691.686408148	136.60539499036608	4798862.915965327	44143.17526246412	75427.48220646879
G	G45	G452	G4520	559247.8805765508	1050709.5642635664	111.1638246041413	471263.1286129697	16.01930854718411	28331.478764422798	57075.75085541805	45356.350194088634
G	G45	G453	G4530	2566434.234703641	3182897.579303963	108.7836955412713	510921.5435475993	51.74725227851161	159499.79154810787	79718.52813765734	49514.18652927902
G	G45	G454	G4540	201448.4582019366	256100.03865145228	92.7379010331702	360635.33469276805	17.084850746268657	37388.039228358095	111934.41092028814	58223.56523165662
G	G46	G461	G4610	563675.8406224283	364144.7433179008	52.76986634264885	329137.867380317	2.5769724923281694	10582.417561328864	54255.964505047494	149828.788226275
G	G46	G462	G4620	3114624.07378996	2710550.993657537	95.91260284968894	1041492.4335049166	11.84939743622547	233673.94165161284	52217.692380927474	71647.754586784
G	G46	G463	G4630	6575478.534221664	10810734.016484914	94.44060594864216	1791029.6471291322	13.34614470544618	295245.58715932065	60217.36060895492	62250.533782915794
G	G46	G464	G4641	1778004.2211309252	2426296.997400283	81.4218759154022	527385.606321401	15.091320992933797	63515.165112307106	66603.4341838079	63397.91227433397
G	G46	G464	G4649	10665006.105178287	6930593.3489050735	128.2380476095219	1204558.5421636342	43.65116793977638	496027.85427335656	65031.62809059492	59048.08784219014
G	G46	G465	G4651	2292990.9131245627	949778.4695636877	87.6451913013141	441937.7386789185	47.09417362727646	292246.93269889074	46638.03986173238	43450.78562298369
G	G46	G465	G4652	2483476.857747556	2275149.8308813926	94.02471131639723	1102213.2555588945	32.977000728483716	532594.2790227915	43492.03076911135	62176.81404023018
G	G46	G465	G4653	2205209.828244838	594138.6529941004	139.48958333333334	503687.44755208347	54.97924263674614	703221.2775736334	57936.992694525965	63001.5409185554
G	G46	G465	G4659	4983929.75778082	1655923.5260547937	124.2897710377639	331702.84473312483	45.18016018527454	377292.9680047591	46034.40072517953	56886.108744777535
G	G46	G466	G4661	20681794.2378409	9782841.50276136	136.05017561465127	12712845.707877595	258.27397669554824	11530555.316955425	53623.23417983919	65460.10124177374
G	G46	G466	G4662	2475872.484680453	2417999.1971616545	121.9578392621871	1288293.2202964413	77.45511482254697	1025470.8581866993	58972.02025716001	58160.85256299679
G	G46	G466	G4663	5321142.273736657	5092471.250913401	118.0157210352469	1028200.6797529121	61.78351316615357	425039.98652463633	65951.4707991272	52279.81203690324
G	G46	G466	G4669	4022424.3057394144	1902479.0886970875	105.8236595386074	583901.0357916357	20.90435381647837	308087.2254257374	72952.87151503387	57203.38279978458
G	G46	G469	G4690	6337387.6143973945	12131876.585238876	113.43718703571233	1626914.3541748715	37.86766691160136	305662.38119465247	58371.498677993826	65473.874328645565
G	G47	G471	G4711	384344.7846666665	3310934.982762504	70.28564920273348	1287782.1981442731	9.446187255146508	41334.0460319429	93627.32097845804	61914.01302572235
G	G47	G471	G4719	428058.15225776925	2235429.9049085933	110.8060312732688	1742719.026325388	14.015261389190691	27690.985833943785	63658.70957825163	49248.90118442397
G	G47	G472	G4721	1346749.9231686024	1736991.5878536818	61.64311121650462	749505.4189269617	6.644779715779962	41817.56006735867	56997.23407632742	53677.57432092341
G	G47	G472	G4722	65550.7903921568	281934.56786764675	37.444670050761424	449316.2061015233	8.24351059873559	10149.48901227222	75545.27065908338	63075.320789002726
G	G47	G472	G4723	23744.537575757582	242107.05121212124	68.0	1425892.4984	7.245283018867925	24824.324528301884	59376.62007210856	71943.23846668689
G	G47	G473	G4730	6411809.496873099	4799822.277769598	95.01629991850041	2981987.7571135657	259.56302153873037	1401200.437403138	73600.68988421641	57408.651998235706
G	G47	G474	G4741	1135132.9705439822	944352.5657754651	96.78412698412698	333508.91223246366	28.604550656804633	101732.26867733755	62169.61831255582	46251.17078104646
G	G47	G474	G4742	173039.9917375457	460182.1742162824	74.73228346456693	543800.2390909093	21.082934902537698	47320.29231702824	109451.88317767487	64702.197818001856
G	G47	G475	G4751	101725.20546525325	425245.9150412252	65.4472049689441	316847.3572614337	22.541567695961994	27988.121885721885	84414.72166074031	37617.03055115588
G	G47	G475	G4752	984403.7685817857	2675901.4237788855	80.88649627691689	498568.4950221352	41.40115319486421	85623.10594441966	90311.97677112308	37992.26109908419
G	G47	G475	G4753	171553.2492689295	206702.4107571802	96.36678832116789	259215.7233211678	21.05052512063582	39767.24728924223	55613.41015281748	33926.279656604565
G	G47	G475	G4759	532927.0409026562	2049095.2165486733	78.40922364313765	479647.5880475276	19.59567470019793	82839.93706717936	110782.49564849993	50053.885736180426
G	G47	G476	G4761	690876.3914208243	166678.28114425155	80.65226510067114	693969.1306291947	18.889648726891426	43876.39434726132	68995.27868709885	43816.95119046087
G	G47	G476	G4762	12676.5427027027	3871.9529729729725	49.3	38534.29000000001	6.739130434782608	18377.345652173917	30949.827560646903	76421.84526001776
G	G47	G476	G4763	54738.74046128504	100932.99504118616	68.38940092165899	243670.07062211976	24.05832485588335	22451.374608341768	93878.77844603242	51062.95960649274
G	G47	G476	G4764	17688.557184873956	45510.8212605042	92.26126126126127	188155.24864864862	19.856038647342995	16924.316782608694	66995.74261672175	47809.19216342945
G	G47	G477	G4771	167791.9447708446	856344.5693981232	71.76900815574848	381230.21161930927	7.304017035483457	8937.299438535218	92226.83490758286	59346.0208947843
G	G47	G477	G4772	476433.351314596	4424008.502116954	63.51298511817917	862717.9945426057	16.995678830478276	35124.483908273134	88522.61345378064	72689.52643216812
G	G47	G477	G4773	347044.3858675234	544752.614597133	63.23015585357013	259234.99249365716	7.080408141229823	15577.742038978407	74161.08893235674	46983.10035981682
G	G47	G477	G4774	66016.81106995883	15091.657613168727	54.21495327102804	66955.29682242991	7.223568281938326	25432.7475770925	54826.20664417274	62021.58352355781
G	G47	G478	G4781	122175.92071856286	356273.1379640719	189.3	1142484.2438333335	14.322683706070288	103375.22418530348	68325.00339125686	60020.602127662474
G	G47	G478	G4782	90996.88674556214	87495.39151873771	80.46332046332046	286009.054092664	11.594188376753507	24048.82797261191	64463.606949541216	76375.3723706357
G	G47	G478	G4789	3053.747037037037	102940.1642592593	63.476190476190474	295124.8714285714	5.466019417475728	7070.92281553398	214898.56148216862	61889.29956428853
G	G47	G479	G4791	15547.304083665353	6304.55203187251	91.49425287356321	233641.64919540225	3.3759022765130484	10137.840549694594	46753.48230093078	142765.31731535948
G	G47	G479	G4799	205809.5346778918	291431.49269399693	81.34501992031872	502081.8647729089	4.988172612904125	14440.879990236826	77170.11985109419	147588.82938830895
H	H49	H491	H4911	58150.5604379562	311522.583430657	152.1818181818182	2129555.1540909093	3.981042654028436	94132.49383886255	82425.38180756013	63605.82174032631
H	H49	H491	H4912	9977.562115384615	1700.3586538461536	52.75	37425.689999999995	3.9245283018867925	33272.48707547169	14172.37381682222	54187.55318852687
H	H49	H492	H4921	538021.3817396676	612828.9846699565	73.4543382464671	489964.90628172073	13.098931520910773	61508.749700919376	44083.489708033274	51102.175403847374
H	H49	H492	H4922	262341.7274086055	122220.30958589488	35.917802844531636	89222.44202256009	3.203449798701832	11003.240706187049	23048.90617926549	58848.52367725404
H	H49	H492	H4923	2261149.8990617376	2117378.660369371	80.16090140133821	384478.89505839185	8.773026086892829	57432.23782672732	63456.651919736745	62188.331843663604
H	H49	H493	H4930	47385.16581081082	1397518.2920270269	256.15555555555557	12534847.816444445	8.908496732026144	15013170.452156859	71443.40545953557	19307.623544460355
H	H50	H501	H5011	82406.53234693875	22671.636326530617	51.921052631578945	259145.95236842104	8.746031746031745	58299.49814814815	5854.535037364094	83836.71821654773
H	H50	H501	H5012	4349547.908878788	2698275.0454848465	138.8421052631579	2224972.378763156	44.49278846153846	1574952.3781346136	26869.96740528194	77368.78691641321
H	H50	H502	H5021	133624.6746153846	155862.75269230767	117.31147540983606	378197.22836065595	6.63527321190582	30381.702816525965	39622.70022733026	116587.47408481692
H	H50	H502	H5022	195065.25068965513	1475136.9123275862	105.54385964912281	3366596.725263159	11.942140790742526	68089.8578302797	8536.085847293494	86585.56108832642
H	H51	H511	H5110	8486998.506516859	12106747.953033708	225.08739837398375	9305923.041077236	395.1300366300366	3873433.3210805845	109029.9871445757	64952.125807728065
H	H51	H512	H5120	2807425.7137864083	2642961.534174757	116.87317073170732	3283847.0862926836	68.31600547195623	1320441.7870451435	53078.363485024565	50654.38737398218
H	H52	H521	H5210	7300393.866225895	1706015.1804132224	140.18395721925134	8066385.039882349	78.42703091301222	2683607.409964052	48676.0610477562	74746.04647015575
H	H52	H522	H5221	684747.6296052111	365547.3831464663	69.95316198850186	324161.4003652364	6.694272413359243	47856.55993513265	30580.482010511823	79322.72715034043
H	H52	H522	H5222	1159144.2761688323	447273.050194805	156.6534090909091	1320948.3678409087	26.732080723729993	223391.11327766193	40000.335946189516	34983.91045409911
H	H52	H522	H5223	331004.88627118646	245162.58322033897	114.32773109243698	344965.2052941176	22.832298136645964	573358.7814906832	81806.17539194658	74118.4156585466
H	H52	H522	H5224	1570767.7538908462	521913.1202464787	113.18384401114206	1095973.8744150407	33.2661323189784	299629.2852764575	24359.877425349496	72738.9266856848
H	H52	H522	H5229	1333042.6166616539	648258.1091879698	101.71733086190918	479672.00621563167	16.928495861596865	137559.37258945857	34622.67707298005	70622.94149835591
H	H53	H531	H5310	436714.38400491426	284569.32620393124	143.12473572938688	551027.5799048626	58.958989640981976	118326.14065559766	56418.23957240766	159400.8396150599
H	H53	H532	H5320	271984.86559347203	81788.76040059344	85.91058394160584	241321.43781021895	27.469830111306386	76795.15368482724	54518.61000909511	155429.94158014783
I	I55	I551	I5510	380871.8329805524	315908.2038534598	140.72374465388882	254331.37295738966	36.53734133325293	41135.34769409376	57211.45796206212	170865.61134794232
I	I55	I552	I5520	19609.5518879056	15309.901415929204	81.60204081632654	101094.46734693876	6.7251908396946565	9521.02092990979	42203.50184744575	61101.22718109284
I	I55	I559	I5590	17558.966470588235	785.4858823529412	108.75	27660.97999999999	1.5504587155963303	3012.9772477064216	66913.1875	2214.373737373737
I	I56	I561	I5610	457128.4996425458	1151259.416277244	103.53326023391813	493096.1555299722	25.040406030495117	10413.300878447804	45977.52152989617	87838.19060002083
I	I56	I562	I5621	294963.49354719766	177196.77893067856	126.71867612293144	567401.7715760444	9.974678246311605	67111.55098252592	39621.13350504646	61928.93108647989
I	I56	I562	I5629	73035.3279913607	39345.51507559395	100.12121212121212	383344.2349999999	7.4730974309258364	47417.82237518176	54418.12925558806	61003.131891832854
I	I56	I563	I5630	186569.1426114648	142010.09361995742	87.04892280071813	280966.6054937164	7.245552829320657	23043.615521583935	41343.06500141187	69722.90092592158
J	J58	J581	J5811	413785.01685344835	239392.84594827582	134.1	3290825.2476315764	26.578631452581032	116723.99205882341	31781.855920740607	49829.69698828628
J	J58	J581	J5812	29396.234285714283	0.0			20.75	44910.7225		40508.03608630953
J	J58	J581	J5813	626132.8000110867	388189.77429046587	147.89204097714736	612284.1766351456	34.26602719766877	138972.05432855774	37853.12513775511	55741.29659692416
J	J58	J581	J5819	11424.270804195807	1001.2125174825176	33.628571428571426	110855.01399999997	7.3144424131627055	13774.244579524682	50621.090457855134	43451.90016796408
J	J58	J582	J5820	53722.341979166646	5121.098020833334	36.15909090909091	57651.63227272729	11.815436241610739	42244.1243624161	30840.028327154243	76709.07758761854
J	J59	J591	J5911	127381.87872901675	52766.7965227818	114.9272030651341	130573.32260536394	5.400115696104898	49139.59884496712	46292.60505070282	38944.33472625818
J	J59	J591	J5912	14096.335102040819	218.565	30.8	16575.579999999998	14.766666666666667	19466.66133333333		68177.3236174745
J	J59	J591	J5913	464500.6619101124	31697.74853932585	66.5	290520.0796875	5.941780821917808	312128.5429452055	37766.80968766784	73794.27400791785
J	J59	J591	J5914	325606.7919230769	2093122.6805769228	219.9404761904762	3737628.4622619045	166.2076923076923	382442.69830769236	86339.71912028997	23551.569604272703
J	J59	J592	J5920	18390.494824797843	1590.7467115902969	46.49382716049383	53142.841481481475	5.2072538860103625	12507.810909614282	35058.90623927238	41107.47695047477
J	J60	J601	J6010	693755.4985774064	524398.9394560673	140.29324546952225	672577.3646622725	25.4830035514967	334207.22544393706	59248.295930940294	72048.01251880926
J	J60	J602	J6020	1142317.6608333339	436209.7298571429	207.94565217391303	1207450.372847825	9.297780722093409	352740.2774958597	48971.778649840395	65458.446475023295
J	J61	J611	J6110	3822521.3977262885	1437001.2417349126	168.1761658031088	4874807.023354921	314.3099173553719	3778201.7810625676	69000.81931137879	60168.66236751947
J	J61	J612	J6120	4930307.975007729	2952910.6849459037	114.50441988950276	4221527.446828735	107.36787204450626	3038534.6127422545	53275.862566706644	87227.60117472801
J	J61	J613	J6130	1022609.186049045	482035.9681471389	106.69202898550725	906175.362065217	104.62188515709643	894068.6451354275	51608.385519901094	51409.560893429014
J	J61	J619	J6190	165274.3961522842	116346.82404060915	99.49859943977592	511496.0197478989	8.951216776942918	75674.49849837397	34258.78680824527	57211.672555503166
J	J62	J620	J6201	562919.1482794125	158842.04908823528	62.48857076887555	112374.2881597779	9.974332247557003	102267.08282779515	35132.471225733985	38723.787627819875
J	J62	J620	J6202	121513.84889285709	59088.913749999985	63.33705357142857	154003.0345982143	9.096587926509187	72378.28088713918	49458.49239133692	34455.79265899968
J	J62	J620	J6209	446990.6859417478	711592.9493009709	72.346016646849	697064.6218549341	24.450635650527456	107683.11644847169	32472.475063579805	48964.27870200474
J	J63	J631	J6311	236060.72902807762	95015.18515118789	71.31954887218045	382960.6065977443	9.199983222883986	33396.58138495128	32185.199489175367	75496.87047560529
J	J63	J631	J6312	127644.7044827586	6820.98448275862	148.875	185608.86666666667	46.16216216216216	150367.96630630633	52170.70413587077	63098.11919012378
J	J63	J639	J6391	50408.278544152745	12415.045322195705	59.0	477782.2367073171	5.166819712274258	18104.65138659323	63810.73767884573	49829.00177669713
J	J63	J639	J6399	20402.993436123354	1216.5487665198239	58.26470588235294	243891.24264705877	6.908460471567268	10473.9451132686	61505.70902612549	50324.020239222584
K	K64	K641	K6411	10254.524090909092	55891.59136363636	79.58823529411765	221874.40470588233	2.914285714285714	48718.324571428566	4122.99495402771	47339.69456521739
K	K64	K641	K6419	1979622.4554975745	6991707.33371359	155.87439379243452	4157198.7370530264	79.40553860596104	1950452.8550621972	32715.89346359627	80281.87146780186
K	K64	K642	K6420	343834.765944056	423409.08160839154	43.590322580645164	271023.24630645127	4.826298701298701	256523.84256493536	40973.688744783816	59576.26524483075
K	K64	K643	K6430	1127798.0786206897	2992915.600551724	20.42063492063492	532022.5612820514	13.151136363636363	368510.22671590926	15629.127334118934	77136.20651526627
K	K64	K649	K6491	5181.115714285714	141.29428571428573	24.666666666666668	9080.961666666664	1.9375	5570.528125		30219.333333333332
K	K64	K649	K6492	495.2457142857143	11224.285714285714	28.0	54306.990000000005	1.1818181818181819	8846.914545454545	9672.4375	119275.07142857143
K	K64	K649	K6499	1446837.3317846167	1189276.2546153849	59.062625451625856	940057.6176033721	52.54139715394567	744409.621351877	13254.08570269256	58591.4250946751
K	K65	K651	K6511	26316483.453442637	9274700.90311476	198.3104041272571	2539992.9057523655	189.06216577540107	4029170.1017513364	60923.846422752154	80788.52424296855
K	K65	K651	K6512	25166170.413906265	9305033.333750002	214.88262910798122	2713820.180062597	262.40821256038646	5204399.901545896	51756.22818503591	79752.84968559361
K	K65	K652	K6520	2300.6135714285715	25683.982857142855	75.76923076923077	51341.96	6.357142857142857	131100.01285714286	1066.975	256815.13333333333
K	K65	K653	K6530	209081.49208333332	2266606.874375	78.49704142011835	1251597.1895266278	2.4146341463414633	166700.9481707317	58862.045800934444	10102.67714884696
K	K66	K661	K6611	1227399.2750967743	1401140.0938709676	21.408497950055907	298874.95420797705	16.112939416604338	374906.44329095073	28052.077979328085	50441.77174968145
K	K66	K661	K6612	60061.97584905662	56130.47698113207	34.66981132075472	99115.99490566037	6.402061855670103	45460.18628865979	28487.46546516491	33717.30342503023
K	K66	K661	K6619	4474668.293786402	320695.98482200666	53.810554803788904	243429.13747631942	25.75	720771.1330163861	24525.365284444077	38332.927096853666
K	K66	K662	K6621	209329.66107638887	142663.31052083327	94.11455108359134	346943.5945201239	16.66726403823178	114248.7080525689	37387.1214887985	77252.80843914769
K	K66	K662	K6622	1065075.1742483657	259115.05911764706	82.64932975871314	182939.9150348522	8.988989209425236	217628.73900682645	33590.139112169774	122072.0016031422
K	K66	K662	K6629	11877.377333333336	9230.283333333335	10.666666666666666	26780.673333333336	5.0	54659.73375		0.0
K	K66	K663	K6630	2384527.4554022998	3063293.683275862	29.101828681424447	475370.3597497603	14.585920419763882	463657.93132488	27869.194887364843	62793.94538617888
L	L68	L681	L6810	919007.8330419582	1897153.006127623	35.86306001690617	286066.05384132476	7.397997244531067	139712.31834940673	15473.389098006324	54206.65358700504
L	L68	L682	L6820	1561214.7571117713	2665794.816475435	59.468108748796205	528063.241961999	7.633702989940141	51288.58840113873	40117.54984565549	67677.02972514591
M	M69	M691	M6910	480869.8758434057	97842.67099316872	64.28294651866801	150025.11044197742	9.265641866229561	30837.878347059577	31321.036596309525	52239.28663205542
M	M69	M692	M6920	498764.2639439653	131528.4503987069	56.79564459930314	292223.60974215966	5.28508106847078	16796.66942267071	40172.05341862266	28501.904168609824
M	M70	M701	M7010	800200.6614131227	487995.1453929342	93.20829464562055	707748.5594986054	11.858140105938892	131825.18871049123	56916.36147015488	24518.22247678378
M	M70	M702	M7020	1690133.791684914	841945.2592908132	67.52437289664503	212323.57519862632	7.089376993876279	83821.79654453299	37036.233114559865	45072.94625901094
M	M71	M711	M7110	4475274.329993	3501850.971639864	105.043952907599	481702.34431061987	5.166726123626434	146118.0237068977	63561.03250020036	50242.475028923254
M	M71	M712	M7120	576483.3217415733	327078.91398876416	169.90092879256966	421261.2117956656	55.24570446735395	466595.36960481125	71893.88078666461	72994.839128527
M	M72	M721	M7210	126268.99465656567	141899.70045454547	87.67697907188354	243344.10333030022	7.533167278447824	31917.434710277936	43009.88632449732	52118.608676838056
M	M72	M722	M7220	72885.25655616948	190057.6307550645	74.22181818181818	244550.2017333333	3.5027985074626864	16325.219482794364	62060.99962139823	30808.985805985794
M	M73	M731	M7310	1447422.4211212327	1096039.0147722499	114.79174603174603	603527.8627142864	11.89276223229639	124117.66719332828	36073.520724347334	66006.30715182914
M	M73	M732	M7320	144311.08734513287	41992.89330383481	140.49851632047478	241901.29011869448	1.9222849345655275	20254.424403646935	43084.03665979076	214313.5305689951
M	M74	M741	M7410	153886.99005928845	82033.41304347827	102.66763848396502	165484.08491253643	6.987254381306426	31648.30468534253	36327.50037873758	35309.02640752886
M	M74	M742	M7420	27119.35184541063	15631.822260869558	57.38066465256797	87549.77108761334	9.072933998890738	9050.316088001453	61511.76250158077	44719.080592081846
M	M74	M749	M7490	760211.9874951557	290501.73787306214	77.92485838053982	209530.39427857377	3.5570467950155615	16915.370469799298	57038.97356213576	54730.27744738295
M	M75	M750	M7500	57458.17069791667	76186.01812500003	77.74766355140187	165758.06123052968	7.499687460932616	12923.857587198412	72516.44431250157	39488.105421155466
N	N77	N771	N7710	209771.92125869237	151778.62545897096	78.84123563218391	434445.1696623564	4.2684735361800055	26935.862934032182	46759.06816210586	90883.46382840996
N	N77	N772	N7721	14621.129918367351	14902.92824489796	52.258823529411764	76755.42035294118	4.564444444444445	11526.54604444444	26481.36404054186	58348.56254121657
N	N77	N772	N7722	10062.253112840464	9320.876079766536	80.1	326135.48300000007	5.333102132824692	6817.783983006766	98042.15876424435	39234.455409076465
N	N77	N772	N7729	53256.79834602833	14739.839553862892	104.23464912280701	88456.14850877196	9.808583247156154	129506.99891623514	40281.48637319068	36845.551444218465
N	N77	N773	N7730	377217.9403780073	1057049.6605792823	89.78704612365064	823012.7501373905	7.735827001753361	24035.740433664425	60750.84188795257	61212.698289270214
N	N77	N774	N7740	21442.196249999997	12204.128750000003	110.38461538461539	44252.90923076922	7.104166666666667	41542.93000000001	82930.89777478053	3433.2346892023365
N	N78	N781	N7810	2099245.1604878055	270114.89312195126	47.12305374183827	85738.40873430442	14.17388218594748	425384.2574698364	26340.935675268265	49663.18827882551
N	N78	N782	N7820	243068.74910077517	1225231.1191627914	100.29411764705883	3278045.2985009486	3.6944444444444446	81600.76308153455	34507.24026977688	74492.61162140843
N	N78	N783	N7830	149083.48666666675	135366.1123809524	62.411764705882355	183417.86647058828	85.71875	134920.55593750003	58430.550781946964	25663.08627497306
N	N79	N791	N7911	1489618.9983442838	2521775.842654403	80.12289354706124	355008.03458076395	31.745101531884576	280630.85072586464	48006.60445640468	78600.92886827793
N	N79	N791	N7912	214522.64131944423	460093.9559722224	149.19875776397515	1053120.1844099383	35.59090909090909	259905.36510489497	30124.817103252586	68026.62562731154
N	N79	N799	N7990	135600.27013201322	266329.7917161716	269.4782608695652	1192977.4319565215	57.41546961325967	176875.48538121523	86710.32927211499	63258.628288373395
N	N80	N801	N8010	2708360.8360694153	377697.02328330197	146.44658527279665	229377.1814002289	21.482838492314173	475207.7277911127	47236.539908277504	54362.059280274036
N	N80	N802	N8020	32189.49154471545	78886.78878048781	154.825	281173.45800000004	16.657320872274145	26832.829096573216	22183.591999890134	54579.20346298025
N	N80	N803	N8030	9931.08825	50129.67600000001	73.93548387096774	385201.4896774195	6.895348837209302	14731.629883720923	92089.61085089318	44976.324830042846
N	N81	N811	N8110	28906.63381679391	14240.50320610687	68.14814814814815	142297.39888888889	3.6174698795180724	20218.05927710843	48459.230461744424	74415.48245597827
N	N81	N812	N8121	31481.642588555864	3661.22749318801	67.98461538461538	53919.75046153847	3.423776223776224	16745.28402797203	33784.418912290515	65738.49611660448
N	N81	N812	N8129	243203.5198912454	90847.27557911903	91.47109549664644	163104.28451932265	5.223672398315033	58220.04472101374	30915.433694985764	59075.12462006539
N	N81	N813	N8130	5382.75786407767	41.88640776699028	4.8	8010.695999999999	3.4705882352941178	8663.427219251336	0.0	58078.83495467519
N	N82	N821	N8211	73835.75504970184	70816.64858846921	74.4862385321101	483887.03660550446	3.563734664171345	13916.508450821362	42050.63472011884	84647.75648544982
N	N82	N821	N8219	149015.97461654138	96521.72903007519	108.89611872146119	1631824.244029682	15.966444334650856	31789.395803277363	44498.01652454021	52943.775068272334
N	N82	N822	N8220	1037716.3866153845	272744.2766153846	153.3125	908046.6626562503	9.297297297297296	899776.7010135135	49172.392550339355	120829.66588895324
N	N82	N823	N8230	83099.67233093531	72883.93851798559	98.85992217898833	213337.2297665371	8.596235194585448	30729.38351945869	28914.715096635166	61773.8013161391
N	N82	N829	N8291	131342.73049723762	90003.19955801108	71.92611683848797	266928.9870962199	7.729552469135802	121194.48461805577	46787.72287090541	70793.19476030374
N	N82	N829	N8292	169469.55232558135	558321.6624418604	129.33085501858736	1018272.2586245355	13.878548895899053	176461.31069400607	31076.702807549384	26556.199655173954
N	N82	N829	N8299	14872.15844155844	54.050909090909094	7.818181818181818	6975.769090909092	1.59009009009009	7369.099774774775	0.0	24450.127366609293
O	O84	O841	O8411	495503.9998269786	4873852.375680864	135.70986947561255	3583993.609761857	23.972705093016163	514972.02543560416	43177.22829438288	37576.16178718514
O	O84	O841	O8412	95101.53113537113	710296.8883915577	70.88585111014366	467577.8760896834	16.39318855830862	85318.67698459752	35513.22806494793	41094.657589229224
O	O84	O841	O8413	243652.95463253054	2848731.86391566	77.66507768361582	1528971.9062888431	24.068390560972162	160158.1662964533	38273.05240759446	77486.22280785935
O	O84	O842	O8421	20217.867966101694	634561.862881356	171.61654135338347	835153.3437593988	6.015479876160991	180082.1273993808	82901.90790456621	20568.20067853226
O	O84	O842	O8422	305519.2487527353	2062520.2498030625	187.46681175190423	2630556.186071815	32.14769975786925	623624.2428087166	71473.34963906859	122445.53849798981
O	O84	O842	O8423	25942.327811209427	419894.96549262555	82.89163287873203	745771.608864726	17.005847953216374	287100.83262626285	44592.61853886855	96567.79467450088
